value,count
"September 14, 2022",564
"May 17, 2022",563
"April 19, 2024",563
"June 27, 2022",562
"January 04, 2023",561
"August 23, 2021",561
"March 05, 2021",560
"September 13, 2021",558
"December 06, 2021",556
"February 02, 2023",556
"July 18, 2022",555
"September 27, 2022",554
"December 31, 2020",553
"October 01, 2019",553
"November 01, 2022",553
"October 04, 2021",553
"December 23, 2019",553
"May 17, 2021",552
"June 10, 2022",551
"January 30, 2021",551
"July 28, 2021",551
"October 21, 2021",549
"March 24, 2022",549
"January 31, 2023",548
"September 16, 2022",546
"November 22, 2021",545
"December 09, 2022",545
"May 17, 2023",545
"December 30, 2019",544
"November 02, 2022",543
"June 01, 2022",541
"January 03, 2020",538
"May 05, 2022",537
"October 05, 2020",537
"April 18, 2019",536
"July 01, 2022",536
"November 18, 2022",536
"December 10, 2021",534
"August 09, 2021",533
"January 04, 2021",533
"August 26, 2021",532
"April 16, 2019",531
"May 09, 2022",531
"September 15, 2021",531
"April 18, 2023",528
"November 17, 2021",528
"June 18, 2021",528
"January 04, 2022",527
"December 23, 2020",527
"November 12, 2020",526
"October 18, 2021",526
"September 07, 2024",526
"May 19, 2023",526
"August 27, 2021",525
"September 08, 2022",522
"April 25, 2022",521
"September 30, 2020",521
"July 08, 2022",520
"December 22, 2022",520
"March 30, 2022",519
"October 11, 2021",519
"November 08, 2021",519
"January 16, 2020",516
"August 31, 2022",516
"January 05, 2021",515
"July 12, 2021",515
"December 15, 2022",514
"September 02, 2022",513
"December 20, 2021",513
"April 07, 2020",511
"October 24, 2022",510
"August 04, 2022",508
"August 16, 2022",506
"December 02, 2020",506
"March 25, 2020",503
"August 16, 2021",502
"May 11, 2021",502
"September 27, 2021",502
"February 07, 2022",501
"September 28, 2020",501
"November 01, 2021",500
"December 08, 2022",499
"December 16, 2020",498
"May 03, 2022",498
"May 24, 2021",498
"August 10, 2022",498
"October 07, 2021",496
"December 24, 2025",496
"March 31, 2020",495
"February 16, 2021",494
"October 20, 2022",494
"September 09, 2022",494
"November 25, 2020",493
"June 22, 2022",493
"October 07, 2022",493
"March 10, 2022",492
"December 28, 2020",492
"May 02, 2022",491
"February 14, 2022",491
"May 12, 2022",490
"August 20, 2020",490
"May 11, 2022",489
"December 14, 2020",489
"August 31, 2021",489
"July 19, 2021",487
"July 21, 2022",486
"July 26, 2021",486
"February 09, 2021",485
"November 23, 2020",485
"August 02, 2021",484
"February 12, 2021",484
"October 21, 2019",483
"August 24, 2022",483
"April 05, 2022",481
"August 12, 2021",481
"February 08, 2025",481
"October 27, 2022",480
"August 26, 2023",479
"September 13, 2022",479
"June 24, 2022",478
"September 23, 2022",478
"September 20, 2021",477
"March 31, 2022",477
"June 03, 2022",477
"December 26, 2019",476
"December 02, 2021",475
"September 30, 2022",474
"December 17, 2020",473
"June 23, 2022",473
"April 15, 2022",472
"September 15, 2022",472
"June 28, 2019",471
"March 15, 2021",470
"November 16, 2021",470
"August 26, 2020",470
"February 01, 2023",469
"September 15, 2020",469
"February 08, 2021",468
"March 22, 2022",467
"September 29, 2020",467
"April 13, 2021",466
"March 23, 2021",466
"April 27, 2022",465
"October 03, 2019",465
"September 24, 2019",465
"April 21, 2022",465
"April 29, 2022",465
"December 28, 2024",464
"April 12, 2021",464
"June 07, 2021",464
"December 27, 2019",464
"October 07, 2019",464
"January 24, 2020",463
